Id,OverallQual,GrLivArea,MSZoning_RL,BsmtFinType2,MSZoning_RM,GarageCars,LotFrontage,MiscFeature_NA,YearBuilt,Condition1_Artery,ExterCond,LandSlope_Sev,Condition1_PosN,2ndFlrSF,Fence_GdWo,GarageType_2Types,Foundation_PConc,MSZoning_FV,TotRmsAbvGrd,Condition2_Norm,BsmtFinSF1,Condition2_PosA,LotConfig_FR3,Foundation_BrkTil,CentralAir_N,OpenPorchSF,Electrical_FuseA,Electrical_SBrkr,Neighborhood_Gilbert,Condition1_RRNn
2613,5,816,1,1,0,1.0,65.0,1,1983,0,3,0,0,0,0,0,0,0,4,1,596.0,0,0,0,0,0,0,1,0,0
2614,5,887,1,1,0,1.0,62.0,1,1984,0,3,0,0,0,0,0,0,0,5,1,516.0,0,0,0,0,0,0,1,0,0
2615,6,1293,1,3,0,2.0,0.0,1,1954,0,3,0,0,0,0,0,0,0,5,1,468.0,0,0,0,0,0,0,1,0,0
2616,6,1024,1,1,0,1.0,85.0,1,1956,0,4,0,0,0,0,0,0,0,5,1,773.0,0,0,0,0,0,0,1,0,0
2617,5,1797,1,1,0,3.0,0.0,1,1957,0,3,0,0,0,0,0,0,0,7,1,1127.0,0,0,0,0,0,0,1,0,0
2618,6,1390,1,1,0,2.0,0.0,1,1957,0,3,1,0,0,0,0,0,0,4,1,1110.0,0,0,0,0,189,0,1,0,0
2619,7,1851,1,1,0,2.0,90.0,1,1969,0,4,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,146,0,1,0,0
2620,6,1525,1,1,0,2.0,60.0,1,1997,0,3,0,0,712,0,0,1,0,6,1,700.0,0,0,0,0,72,0,1,1,0
2621,6,1671,1,1,0,2.0,0.0,1,1995,0,3,0,0,890,0,0,1,0,7,1,0.0,0,0,0,0,84,0,1,1,0
2622,6,1776,1,1,0,2.0,54.0,1,1996,0,3,0,0,955,0,0,1,0,7,1,0.0,0,0,0,0,116,0,1,1,0
2623,8,2064,1,1,0,2.0,50.0,1,2005,0,3,0,0,990,0,0,1,0,7,1,0.0,0,0,0,0,119,0,1,1,0
2624,7,2212,1,1,0,3.0,42.0,1,2005,0,3,0,0,512,0,0,1,0,9,1,60.0,0,0,0,0,38,0,1,1,0
2625,8,2687,1,1,0,2.0,68.0,1,1994,0,3,0,0,608,0,0,1,0,9,1,0.0,0,0,0,0,12,0,1,0,0
2626,6,1169,1,1,0,2.0,0.0,1,1993,0,3,0,0,0,0,0,1,0,6,1,705.0,0,0,0,0,26,0,1,1,0
2627,8,1204,1,1,0,2.0,30.0,1,1987,0,3,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,70,0,1,0,0
2628,9,2798,1,1,0,3.0,59.0,1,2005,0,5,0,0,1384,0,0,1,0,11,1,1218.0,0,0,0,0,37,0,1,0,0
2629,10,3390,1,1,0,3.0,60.0,1,2006,0,3,0,0,1862,0,0,1,0,10,1,0.0,0,0,0,0,34,0,1,0,0
2630,9,2473,1,1,0,3.0,63.0,1,2006,0,3,0,0,1371,0,0,1,0,11,1,205.0,0,0,0,0,39,0,1,0,0
2631,10,2698,1,1,0,3.0,82.0,1,2006,0,3,0,0,848,0,0,1,0,11,1,1206.0,0,0,0,0,0,0,1,0,0
2632,9,2795,1,1,0,3.0,92.0,1,2005,0,3,0,0,1405,0,0,1,0,10,1,0.0,0,0,0,0,102,0,1,0,0
2633,9,1714,1,1,0,2.0,60.0,1,2005,0,3,0,0,0,0,0,1,0,7,1,1191.0,0,0,0,0,55,0,1,0,0
2634,9,2000,1,1,0,3.0,90.0,1,2005,0,3,0,0,0,0,0,1,0,8,1,1416.0,0,0,0,0,102,0,1,0,0
2635,6,1102,1,1,0,2.0,0.0,1,1980,0,3,0,0,0,0,0,0,0,5,1,850.0,0,1,0,0,22,0,1,0,0
2636,7,1857,1,1,0,2.0,81.0,1,1978,0,3,0,0,912,0,0,0,0,8,1,0.0,0,0,0,0,105,0,1,0,0
2637,7,1083,1,1,0,2.0,0.0,1,1976,0,3,0,0,0,0,0,0,0,5,1,1005.0,0,0,0,0,0,0,1,0,0
2638,7,2318,0,1,0,2.0,75.0,1,2005,0,3,0,0,1358,0,0,1,1,8,1,788.0,0,0,0,0,246,0,1,0,0
2639,6,1875,1,1,0,2.0,81.0,1,1975,0,3,0,0,766,0,0,0,0,8,1,548.0,0,0,0,0,28,0,1,0,0
2640,6,1103,1,1,0,2.0,80.0,1,1974,0,3,0,0,0,1,0,0,0,6,1,755.0,0,0,0,0,84,0,1,0,0
2641,4,874,1,2,0,2.0,60.0,1,1971,0,3,0,0,0,0,0,0,0,5,1,20.0,0,0,0,0,0,0,1,0,0
2642,6,1419,0,1,0,2.0,26.0,1,2002,0,3,0,0,0,0,0,1,0,4,1,951.0,0,0,0,0,68,0,1,0,0
2643,6,1092,0,1,1,2.0,24.0,1,1973,0,3,0,0,567,0,0,0,0,6,1,0.0,0,0,0,0,0,0,1,0,0
2644,5,1365,0,1,1,2.0,24.0,1,1973,0,3,0,0,600,0,0,0,0,7,1,402.0,0,0,0,0,36,0,1,0,0
2645,6,1030,0,1,1,1.0,21.0,1,1972,0,3,0,0,536,0,0,0,0,6,1,282.0,0,0,0,0,0,0,1,0,0
2646,6,948,0,1,1,1.0,21.0,1,1972,0,3,0,0,465,0,0,0,0,5,1,276.0,0,0,0,0,0,0,1,0,0
2647,6,1092,0,1,1,1.0,21.0,1,1972,0,3,0,0,567,0,0,0,0,6,1,382.0,0,0,0,0,0,0,1,0,0
2648,6,1069,1,4,0,2.0,53.0,1,1975,0,3,0,0,0,0,0,0,0,4,1,727.0,0,0,0,0,55,0,1,0,0
2649,5,1387,1,3,0,1.0,65.0,1,1967,0,3,0,0,0,0,0,0,0,6,1,373.0,0,0,0,0,0,0,1,0,0
2650,7,1055,1,4,0,1.0,24.0,1,1976,0,3,0,0,0,0,0,0,0,4,1,120.0,0,0,0,0,29,0,1,0,0
2651,6,1456,1,1,0,2.0,24.0,1,1976,0,3,0,0,601,0,0,0,0,6,1,70.0,0,0,0,0,28,0,1,0,0
2652,9,2589,1,1,0,3.0,72.0,1,2006,0,3,0,0,851,0,0,1,0,11,1,1369.0,0,0,0,0,0,0,1,0,0
2653,8,1618,1,1,0,3.0,110.0,1,2004,0,3,0,0,0,0,0,1,0,6,1,0.0,0,0,0,0,0,0,1,0,0
2654,7,1740,1,1,0,3.0,108.0,1,2006,0,3,0,0,0,0,0,1,0,8,1,0.0,0,0,0,0,43,0,1,0,0
2655,9,1868,1,1,0,3.0,120.0,1,2005,0,3,0,0,0,0,0,1,0,7,1,1505.0,0,0,0,0,56,0,1,0,0
2656,9,2206,1,1,0,3.0,120.0,1,2005,0,3,0,0,1089,0,0,1,0,10,1,0.0,0,0,0,0,95,0,1,0,0
2657,9,2091,1,1,0,2.0,82.0,1,2005,0,3,0,0,466,0,0,1,0,8,1,1290.0,0,0,0,0,84,0,1,0,0
2658,8,2253,1,1,0,2.0,103.0,1,2005,0,3,0,0,1044,0,0,1,0,8,1,0.0,0,0,0,0,142,0,1,0,0
2659,8,2389,1,1,0,3.0,82.0,1,2006,0,3,0,0,1335,0,0,1,0,10,1,0.0,0,0,0,0,64,0,1,0,0
2660,8,2358,1,1,0,3.0,82.0,1,2005,0,3,0,0,814,0,0,1,0,10,1,880.0,0,0,0,0,34,0,1,0,0
2661,9,1792,1,1,0,3.0,121.0,1,2005,0,3,0,0,0,0,0,1,0,6,1,1232.0,0,0,0,0,49,0,1,0,0
2662,9,1780,1,1,0,3.0,131.0,1,2004,0,3,0,0,0,0,0,1,0,7,1,1383.0,0,0,0,0,68,0,1,0,0
2663,8,1914,1,1,0,3.0,0.0,1,2004,0,3,0,0,488,0,0,1,0,9,1,994.0,0,0,0,0,127,0,1,0,0
2664,9,1565,1,1,0,2.0,48.0,1,2005,0,3,0,0,0,0,0,1,0,6,1,472.0,0,0,0,0,56,0,1,0,0
2665,9,1686,1,1,0,3.0,61.0,1,2006,0,3,0,0,0,0,0,1,0,6,1,1023.0,0,0,0,0,100,0,1,0,0
2666,9,1666,1,1,0,2.0,48.0,1,2006,0,3,0,0,0,0,0,1,0,6,1,415.0,0,0,0,0,75,0,1,0,0
2667,6,1456,1,1,0,2.0,65.0,1,2005,0,3,0,0,728,0,0,1,0,8,1,0.0,0,0,0,0,24,0,1,1,0
2668,7,1492,1,1,0,2.0,65.0,1,2006,0,3,0,0,754,0,0,1,0,8,1,0.0,0,0,0,0,32,0,1,1,0
2669,6,1326,1,1,0,2.0,102.0,1,2006,0,3,0,0,0,0,0,1,0,6,1,0.0,0,0,0,0,0,0,1,1,0
2670,8,2373,1,1,0,3.0,96.0,1,2004,0,3,0,0,1321,0,0,1,0,9,1,0.0,0,0,0,0,46,0,1,1,0
2671,7,1492,1,1,0,2.0,75.0,1,2006,0,3,0,0,754,0,0,1,0,8,1,0.0,0,0,0,0,32,0,1,1,0
2672,7,1364,1,1,0,2.0,43.0,1,2006,0,3,0,0,0,0,0,1,0,6,1,453.0,0,0,0,0,16,0,1,0,0
2673,7,1511,1,1,0,2.0,0.0,1,2002,0,3,0,0,0,0,0,1,0,5,1,1038.0,0,0,0,0,30,0,1,0,0
2674,7,1548,0,1,1,2.0,0.0,1,2004,0,3,0,0,0,0,0,1,0,7,1,1059.0,0,0,0,0,20,0,1,0,0
2675,7,1142,1,1,0,2.0,43.0,1,2005,0,3,0,0,0,0,0,1,0,6,1,16.0,0,0,0,0,0,0,1,0,0
2676,7,1598,1,1,0,2.0,59.0,1,2004,0,3,0,0,750,0,0,1,0,7,1,0.0,0,0,0,0,48,0,1,1,0
2677,6,1889,1,1,0,2.0,0.0,1,2000,0,3,0,0,881,0,0,1,0,9,1,732.0,0,0,0,0,0,0,1,1,0
2678,7,2322,1,1,0,3.0,0.0,1,2006,0,3,0,0,1240,0,0,1,0,8,1,0.0,0,1,0,0,45,0,1,1,0
2679,8,1976,1,1,0,3.0,84.0,1,1998,0,3,0,0,897,0,0,1,0,7,1,791.0,0,0,0,0,31,0,1,0,0
2680,8,2234,1,1,0,3.0,83.0,1,2000,0,3,0,0,1029,0,0,1,0,7,1,505.0,0,0,0,0,50,0,1,0,0
2681,9,2855,1,1,0,3.0,0.0,1,2000,0,3,0,0,1315,0,0,1,0,9,1,1182.0,0,0,0,0,55,0,1,0,0
2682,8,2726,1,1,0,3.0,83.0,1,1995,0,3,0,0,1368,0,0,1,0,9,1,527.0,0,0,0,0,169,0,1,0,0
2683,9,3500,1,6,0,3.0,114.0,1,1993,0,4,0,0,1567,0,0,1,0,11,1,292.0,0,0,0,0,86,0,1,0,0
2684,8,2494,1,4,0,3.0,0.0,1,1994,0,3,0,0,1189,0,0,1,0,9,1,380.0,0,0,0,0,95,0,1,0,0
2685,8,2799,1,6,0,3.0,0.0,1,1993,0,3,0,0,1234,0,0,1,0,8,1,247.0,0,0,0,0,136,0,1,0,0
2686,8,1964,1,1,0,2.0,75.0,1,2005,0,3,0,0,848,0,0,1,0,8,1,0.0,0,0,0,0,70,0,1,0,0
2687,8,1670,1,1,0,3.0,49.0,1,2006,0,3,0,0,0,0,0,1,0,6,1,1562.0,0,0,0,0,240,0,1,0,0
2688,8,1504,1,1,0,2.0,85.0,1,2006,0,3,0,0,0,0,0,1,0,7,1,0.0,0,0,0,0,0,0,1,0,0
2689,8,1278,0,1,0,2.0,72.0,1,2006,0,3,0,0,0,0,0,1,1,5,1,24.0,0,0,0,0,60,0,1,0,0
2690,9,2640,0,1,0,3.0,100.0,1,2006,0,3,0,0,604,0,0,1,1,11,1,1836.0,0,0,0,0,265,0,1,0,0
2691,6,1716,0,1,0,2.0,65.0,1,2005,0,3,0,0,858,0,0,1,1,7,1,0.0,0,0,0,0,53,0,1,0,0
2692,6,1142,1,1,0,0.0,74.0,1,2005,0,3,0,0,0,0,0,1,0,5,1,24.0,0,0,0,0,50,0,1,0,0
2693,7,1400,1,1,0,2.0,91.0,1,2005,0,3,0,0,0,0,0,1,0,6,1,0.0,0,0,0,0,55,0,1,0,0
2694,6,1131,1,1,0,0.0,63.0,1,2005,0,3,0,0,0,0,0,1,0,6,1,0.0,0,0,0,0,39,0,1,0,0
2695,7,1686,1,1,0,2.0,65.0,1,2005,0,3,0,0,795,0,0,1,0,8,1,0.0,0,0,0,0,101,0,1,0,0
2696,7,1585,1,1,0,2.0,74.0,1,2005,0,3,0,0,754,0,0,1,0,7,1,0.0,0,0,0,0,77,0,1,0,0
2697,6,1837,1,1,0,2.0,70.0,1,1997,0,3,0,0,896,0,0,1,0,7,1,0.0,0,0,0,0,165,0,1,0,0
2698,6,1731,1,1,0,2.0,70.0,0,1992,0,3,0,0,887,0,0,1,0,7,1,758.0,0,0,0,0,85,0,1,0,0
2699,6,1398,1,1,0,2.0,50.0,1,1990,0,3,0,0,0,0,0,1,0,5,1,904.0,0,0,0,0,46,0,1,0,0
2700,6,1217,1,1,0,2.0,50.0,1,1991,0,3,0,0,0,0,0,1,0,5,1,278.0,0,0,0,0,64,0,1,0,0
2701,6,1320,1,1,0,2.0,0.0,1,1994,0,3,0,0,684,0,0,1,0,6,1,274.0,0,0,0,0,40,0,1,0,0
2702,5,988,1,1,0,2.0,70.0,1,1962,0,3,0,0,0,0,0,0,0,6,1,36.0,0,0,0,0,0,0,1,0,0
2703,6,1654,0,0,1,2.0,68.0,1,1977,0,4,0,0,368,0,0,0,0,10,1,0.0,0,0,0,0,0,0,1,0,0
2704,5,1211,1,1,0,2.0,0.0,1,1962,0,3,0,0,0,0,0,0,0,6,1,612.0,0,0,0,0,0,0,1,0,0
2705,5,984,1,1,0,1.0,0.0,1,1965,0,3,0,0,0,0,0,0,0,5,1,554.0,0,0,0,0,0,0,1,0,0
2706,5,909,1,3,0,1.0,65.0,1,1968,0,3,0,0,0,0,0,0,0,5,1,162.0,0,0,0,0,155,0,1,0,0
2707,5,925,1,1,0,2.0,0.0,1,1963,0,3,0,0,0,0,0,1,0,5,1,181.0,0,0,0,0,74,0,1,0,0
2708,5,1024,1,1,0,1.0,0.0,1,1965,0,3,0,0,0,0,0,0,0,5,1,712.0,0,0,0,0,0,0,1,0,0
2709,5,912,1,1,0,0.0,0.0,1,1964,0,3,0,0,0,1,0,0,0,6,1,644.0,0,0,0,1,0,0,1,0,0
2710,5,941,1,1,0,1.0,0.0,1,1967,0,3,0,0,0,0,0,0,0,6,1,659.0,0,0,0,0,0,0,1,0,0
2711,7,2646,1,4,0,2.0,100.0,1,1974,0,2,0,0,495,0,0,0,0,9,1,1023.0,0,0,0,0,100,0,1,0,0
2712,8,2826,1,1,0,3.0,105.0,1,1992,0,3,0,0,1306,0,0,1,0,9,1,1118.0,0,0,0,0,208,0,1,0,0
2713,7,1143,0,1,0,2.0,34.0,1,2004,0,3,0,0,0,0,0,1,1,5,1,0.0,0,0,0,0,191,0,1,0,0
2714,7,1223,0,1,0,2.0,24.0,1,2005,0,3,0,0,623,0,0,1,1,4,1,0.0,0,0,0,0,166,0,1,0,0
2715,6,1524,0,1,0,2.0,0.0,1,2000,0,3,0,0,756,0,0,1,1,4,1,353.0,0,0,0,0,32,0,1,0,0
2716,7,1080,0,1,0,2.0,0.0,1,2003,0,3,0,0,550,0,0,1,1,4,1,0.0,0,0,0,0,50,0,1,0,0
2717,7,1694,0,1,0,1.0,114.0,1,1997,0,3,0,0,840,0,0,1,1,6,1,0.0,0,0,0,0,382,0,1,0,0
2718,8,1568,0,1,0,2.0,60.0,1,2001,0,3,0,0,0,0,0,1,1,6,1,0.0,0,0,0,0,266,0,1,0,0
2719,5,1193,1,1,0,2.0,79.0,1,1972,0,3,0,0,0,0,0,0,0,6,0,962.0,0,0,0,0,153,0,1,0,0
2720,7,1334,1,2,0,2.0,78.0,1,1967,0,3,0,0,0,0,0,0,0,7,1,553.0,0,0,0,0,20,0,1,0,0
2721,5,1051,1,1,0,2.0,80.0,1,1968,0,3,0,0,0,0,0,0,0,6,1,758.0,0,0,0,0,0,0,1,0,0
2722,5,1770,1,3,0,2.0,72.0,0,1968,0,3,0,0,886,0,0,0,0,7,1,361.0,0,0,0,0,60,0,1,0,0
2723,6,976,1,1,0,2.0,78.0,1,1968,0,3,0,0,0,0,0,0,0,4,1,760.0,0,0,0,0,0,0,1,0,0
2724,5,898,1,1,0,1.0,70.0,1,1968,0,3,0,0,0,0,0,0,0,6,1,744.0,0,0,0,0,0,0,1,0,0
2725,5,1051,1,1,0,1.0,0.0,1,1966,0,3,0,0,0,0,0,0,0,6,1,799.0,0,0,0,0,88,0,1,0,0
2726,5,1141,1,3,0,1.0,80.0,1,1967,0,3,0,0,0,0,0,1,0,6,1,602.0,0,0,0,0,78,0,1,0,0
2727,6,1565,1,4,0,1.0,80.0,0,1965,0,4,0,0,0,0,0,1,0,7,1,901.0,0,0,0,0,25,0,1,0,0
2728,6,1488,1,2,0,2.0,0.0,1,1964,0,3,0,0,0,0,0,0,0,7,1,260.0,0,0,0,0,60,0,1,0,0
2729,5,1440,1,1,0,2.0,85.0,1,1964,0,3,0,0,720,0,0,0,0,7,1,360.0,0,0,0,0,32,0,1,0,0
2730,5,1248,1,1,0,1.0,80.0,1,1960,0,3,0,0,0,0,0,0,0,6,1,632.0,0,0,0,0,0,0,1,0,0
2731,6,816,1,1,0,1.0,60.0,1,1934,0,3,0,0,0,0,0,0,0,4,1,574.0,0,0,0,0,0,0,1,0,0
2732,5,1043,1,1,0,1.0,68.0,1,1947,0,3,0,0,0,1,0,0,0,5,1,0.0,0,0,0,0,48,0,1,0,0
2733,5,1433,1,1,0,2.0,80.0,1,1961,0,3,0,0,0,0,0,0,0,7,1,915.0,0,0,0,0,0,0,1,0,0
2734,5,1624,1,1,0,1.0,89.0,1,1952,0,4,0,0,0,0,0,0,0,6,1,40.0,0,0,0,0,40,0,1,0,0
2735,5,1216,1,1,0,1.0,80.0,1,1951,0,3,0,0,0,0,0,0,0,7,1,996.0,0,0,0,0,0,1,0,0,0
2736,5,1728,1,1,0,1.0,79.0,1,1949,0,3,0,0,704,0,0,0,0,7,1,0.0,0,0,0,0,60,1,0,0,0
2737,5,936,1,1,0,1.0,82.0,1,1954,0,4,0,0,0,0,0,0,0,5,1,486.0,0,0,0,0,0,1,0,0,0
2738,5,1584,1,1,0,2.0,0.0,1,1967,0,3,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,1,0,0
2739,6,1246,1,1,0,2.0,0.0,1,1964,0,3,0,0,0,0,0,0,0,6,1,939.0,0,0,0,0,69,0,1,0,0
2740,6,1008,1,1,0,2.0,109.0,1,1963,0,3,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,0,0,1,0,0
2741,5,1364,1,1,0,1.0,70.0,1,1957,0,3,0,0,0,0,0,0,0,6,1,623.0,0,0,0,0,60,0,1,0,0
2742,6,1336,1,1,0,2.0,0.0,1,1958,0,3,0,0,0,0,0,0,0,7,1,203.0,0,0,0,0,0,1,0,0,0
2743,5,1370,1,3,0,1.0,125.0,1,1956,0,3,0,0,0,0,0,0,0,6,1,678.0,0,0,0,0,0,0,1,0,0
2744,6,1124,1,1,0,1.0,72.0,1,1956,0,3,0,0,0,0,0,0,0,6,1,914.0,0,0,0,0,211,0,1,0,0
2745,6,1050,1,1,0,1.0,70.0,1,1954,0,4,0,0,0,0,0,0,0,6,1,824.0,0,0,0,0,0,0,1,0,0
2746,5,1008,1,1,0,1.0,66.0,1,1952,0,3,0,0,0,0,0,0,0,4,1,658.0,0,0,0,0,154,1,0,0,0
2747,6,1575,1,1,0,2.0,75.0,1,1951,0,3,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,0,0,1,0,0
2748,5,1145,1,1,0,2.0,55.0,1,1956,0,3,0,0,0,1,0,0,0,6,1,271.0,0,0,0,0,0,1,0,0,0
2749,5,1005,1,1,0,1.0,65.0,1,1956,0,3,0,0,0,0,0,0,0,6,1,488.0,0,0,0,0,0,0,1,0,0
2750,5,1056,1,4,0,1.0,80.0,0,1955,0,3,0,0,0,0,0,0,0,6,1,144.0,0,0,0,0,0,0,1,0,0
2751,5,884,1,1,0,1.0,85.0,1,1951,0,3,0,0,0,0,0,0,0,4,1,741.0,0,0,0,0,0,0,1,0,0
2752,7,2039,1,1,0,3.0,118.0,1,1941,0,3,0,0,0,0,1,0,0,7,1,0.0,0,0,0,0,0,0,1,0,0
2753,5,1384,1,1,0,2.0,70.0,0,1956,0,3,0,0,0,0,0,0,0,6,1,494.0,0,0,0,0,0,0,1,0,0
2754,5,2640,1,1,0,3.0,94.0,1,1925,1,2,0,0,1248,0,0,0,0,10,1,1018.0,0,0,0,0,48,0,1,0,0
2755,6,1312,1,1,0,2.0,50.0,1,1947,0,3,0,0,412,0,0,0,0,6,1,0.0,0,0,0,0,28,1,0,0,0
2756,3,713,1,1,0,1.0,60.0,1,1930,0,4,0,0,0,0,0,1,0,5,1,0.0,0,0,0,0,75,0,1,0,0
2757,3,715,1,1,0,2.0,60.0,1,1929,1,2,0,0,0,0,0,0,0,4,1,0.0,0,0,0,1,0,0,0,0,0
2758,4,720,1,1,0,1.0,60.0,1,1900,0,4,0,0,272,0,0,0,0,5,1,0.0,0,0,1,0,0,0,1,0,0
2759,6,1595,1,1,0,2.0,60.0,1,1915,0,5,0,0,821,0,0,0,0,7,1,338.0,0,0,0,0,0,0,1,0,0
2760,4,1760,1,1,0,2.0,60.0,1,1910,0,3,0,0,779,0,0,0,0,7,1,0.0,0,0,1,0,0,1,0,0,0
2761,6,1146,1,1,0,1.0,83.0,1,1963,0,3,0,0,0,0,0,0,0,6,1,580.0,0,0,0,0,75,0,1,0,0
2762,6,1207,1,1,0,1.0,77.0,1,1962,0,3,0,0,0,0,0,0,0,6,1,701.0,0,0,0,0,240,0,1,0,0
2763,6,1773,1,1,0,2.0,80.0,1,1961,0,3,0,0,0,0,0,0,0,6,1,913.0,0,0,0,0,98,0,1,0,0
2764,7,1472,1,0,0,2.0,86.0,1,1959,0,3,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,68,1,0,0,0
2765,7,2448,1,1,0,2.0,0.0,1,1962,0,3,0,0,548,0,0,0,0,9,1,636.0,0,0,0,0,102,0,1,0,0
2766,4,1521,1,1,0,1.0,60.0,1,1950,0,3,0,0,611,0,0,0,0,6,1,455.0,0,0,0,0,0,0,1,0,0
2767,3,1040,1,0,0,2.0,60.0,1,1950,0,3,0,0,0,0,0,0,0,6,1,0.0,0,0,0,1,0,0,0,0,0
2768,5,1556,1,1,0,0.0,75.0,1,1960,0,3,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,1,0,0
2769,5,1150,1,1,0,1.0,70.0,1,1961,0,3,0,0,0,0,0,0,0,6,1,781.0,0,0,0,0,0,0,1,0,0
2770,7,1045,1,1,0,2.0,74.0,1,1962,1,3,0,0,0,0,0,0,0,6,1,809.0,0,0,0,0,0,0,1,0,0
2771,5,864,1,1,0,1.0,70.0,1,1962,1,3,0,0,0,1,0,0,0,5,1,468.0,0,0,0,0,0,0,1,0,0
2772,5,1025,1,1,0,0.0,70.0,1,1962,1,3,0,0,0,0,0,0,0,6,1,953.0,0,0,0,0,80,0,1,0,0
2773,5,2014,0,1,1,2.0,62.0,1,1900,0,4,0,0,1007,0,0,1,0,8,1,0.0,0,0,0,0,72,1,0,0,0
2774,5,1668,0,1,1,1.0,60.0,1,1948,0,3,0,0,442,0,0,0,0,6,1,276.0,0,0,0,0,0,1,0,0,0
2775,4,1657,0,1,1,1.0,60.0,1,1920,0,3,0,0,510,0,0,1,0,9,1,284.0,0,0,0,1,0,0,1,0,0
2776,6,1416,0,1,1,2.0,60.0,1,1900,0,3,0,0,476,0,0,0,0,7,1,381.0,0,0,1,0,24,0,1,0,0
2777,7,1428,0,1,1,2.0,58.0,1,1900,0,3,0,0,580,0,0,0,0,7,1,208.0,0,0,0,0,0,0,1,0,0
2778,7,1004,0,1,1,1.0,66.0,1,1930,0,3,0,0,502,0,0,0,0,5,1,0.0,0,0,1,1,0,0,1,0,0
2779,4,1951,0,1,1,2.0,56.0,1,1900,0,3,0,0,867,0,0,1,0,9,1,0.0,0,0,0,1,6,0,1,0,0
2780,6,1032,0,3,1,1.0,56.0,1,1924,0,3,0,0,0,0,0,0,0,5,1,143.0,0,0,1,1,0,1,0,0,0
2781,5,844,0,1,1,1.0,50.0,1,1925,0,3,0,0,0,0,0,0,0,5,1,0.0,0,0,1,0,81,0,1,0,0
2782,4,864,0,1,1,1.0,60.0,1,1950,0,3,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,0,0,1,0,0
2783,3,1376,0,1,1,1.0,42.0,1,1905,0,3,0,0,662,0,0,0,0,7,1,0.0,0,0,1,0,0,1,0,0,0
2784,5,960,0,1,1,2.0,50.0,1,1955,0,3,0,0,0,0,0,0,0,5,1,576.0,0,0,0,0,0,1,0,0,0
2785,5,1566,0,1,1,2.0,50.0,1,1924,0,4,0,0,750,0,0,1,0,7,1,0.0,0,0,0,0,0,0,1,0,0
2786,3,492,0,1,1,1.0,52.0,1,1921,0,3,0,0,0,0,0,0,0,3,1,416.0,0,0,1,0,0,0,1,0,0
2787,6,1182,0,1,1,1.0,56.0,1,1945,0,3,0,0,297,1,0,0,0,5,1,310.0,0,0,0,0,0,0,1,0,0
2788,3,840,0,1,1,1.0,48.0,1,1920,0,3,0,0,0,0,0,1,0,5,1,0.0,0,0,0,0,0,0,1,0,0
2789,7,2104,0,1,1,2.0,70.0,1,1910,0,3,0,0,878,0,0,0,0,9,1,0.0,0,0,1,0,341,0,1,0,0
2790,5,1248,0,1,1,0.0,33.0,1,1920,0,3,0,0,624,0,0,1,0,8,1,0.0,0,0,0,1,130,1,0,0,0
2791,5,960,0,1,1,2.0,65.0,0,1958,0,3,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,0,0,1,0,0
2792,3,1020,0,1,0,0.0,63.0,1,1918,0,2,0,0,0,0,0,0,0,5,1,0.0,0,0,1,1,0,0,0,0,0
2793,6,1827,1,1,0,1.0,69.0,1,1924,0,3,0,0,810,0,0,0,0,9,1,0.0,0,0,1,1,36,0,1,0,0
2794,3,1162,0,1,1,1.0,51.0,1,1930,0,3,0,0,434,0,0,0,0,6,1,347.0,0,0,0,0,24,0,1,0,0
2795,5,1324,0,1,1,1.0,51.0,1,1930,0,4,0,0,583,0,0,0,0,7,1,0.0,0,0,1,0,0,0,1,0,0
2796,5,816,1,1,0,1.0,50.0,1,1925,0,3,0,0,0,0,0,0,0,4,1,0.0,0,0,1,0,0,1,0,0,0
2797,6,2486,0,1,1,2.0,90.0,1,1962,0,3,0,0,875,0,0,0,0,8,0,0.0,0,0,0,0,0,0,1,0,0
2798,4,1430,0,1,1,2.0,60.0,1,1924,0,3,0,0,596,0,0,0,0,7,1,0.0,0,0,1,0,0,0,0,0,0
2799,5,1330,0,1,1,1.0,60.0,1,1910,0,4,0,0,665,0,0,0,0,7,1,0.0,0,1,1,0,72,0,1,0,0
2800,5,819,0,1,1,0.0,50.0,1,1919,0,3,0,0,0,0,0,0,0,4,1,0.0,0,0,1,1,0,1,0,0,0
2801,6,984,0,1,1,1.0,60.0,1,1930,0,3,0,0,0,0,0,0,0,6,1,343.0,0,0,1,0,0,0,0,0,0
2802,5,1422,1,1,0,1.0,82.0,1,1951,0,2,0,0,341,1,0,0,0,7,1,329.0,0,0,0,0,0,0,1,0,0
2803,6,1921,1,1,0,2.0,120.0,1,1964,0,3,0,0,0,0,0,0,0,8,0,0.0,0,0,0,0,180,0,1,0,0
2804,5,1640,1,0,0,2.0,100.0,0,1950,0,3,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,1,0,0,0
2805,5,1032,1,0,0,1.0,55.0,1,1935,0,3,0,0,0,0,0,0,0,6,1,0.0,0,0,0,1,0,0,1,0,0
