OverallQual,GrLivArea,MSZoning_RL,BsmtFinType2,MSZoning_RM,GarageCars,LotFrontage,MiscFeature_NA,YearBuilt,Condition1_Artery,ExterCond,LandSlope_Sev,Condition1_PosN,2ndFlrSF,Fence_GdWo,GarageType_2Types,Foundation_PConc,MSZoning_FV,TotRmsAbvGrd,Condition2_Norm,BsmtFinSF1,Condition2_PosA,LotConfig_FR3,Foundation_BrkTil,CentralAir_N,OpenPorchSF,Electrical_FuseA,Electrical_SBrkr,Neighborhood_Gilbert,Condition1_RRNn
4,1128,0,1,0,2,60.0,1,1920,0,4,0,0,430,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0
7,1573,1,1,0,2,67.0,1,2002,0,3,0,0,0,0,0,1,0,6,1,788,0,0,0,0,72,0,1,0,0
7,1339,1,1,0,2,50.0,1,1990,0,3,0,0,0,0,0,0,0,6,1,1053,0,0,0,0,58,0,1,0,0
5,1040,1,3,0,2,61.0,1,1977,0,3,0,0,0,0,0,0,0,5,1,532,0,0,0,0,0,0,1,0,0
6,1824,1,1,0,0,94.0,1,1971,0,3,0,0,912,0,0,0,0,8,1,0,0,0,0,0,0,0,1,0,0
6,2447,1,1,0,1,50.0,1,1919,0,3,0,0,748,0,0,1,0,10,1,0,0,0,0,0,0,0,1,0,0
6,1412,0,1,1,1,50.0,1,1939,0,2,0,0,587,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0
6,1328,1,3,0,2,0.0,1,1963,0,3,0,0,0,0,0,0,0,6,1,569,0,0,0,0,26,0,1,0,0
5,1582,1,1,0,2,0.0,1,1964,0,4,0,0,0,0,0,0,0,7,1,812,0,0,0,0,198,0,1,0,0
8,1659,1,1,0,2,40.0,1,2000,0,3,0,0,0,0,0,1,0,5,1,1158,0,0,0,0,59,0,1,0,0
8,1970,1,1,0,3,86.0,1,2006,0,3,0,0,850,0,0,1,0,8,1,0,0,0,0,0,74,0,1,0,0
5,1152,1,1,0,2,0.0,1,1964,0,3,0,0,0,0,0,1,0,6,1,1014,0,0,0,0,0,0,1,0,0
5,1302,0,1,1,1,21.0,1,1972,0,3,0,0,672,0,0,0,0,6,1,231,0,0,0,0,0,0,1,0,0
5,2372,0,1,1,1,60.0,1,1892,0,3,0,0,994,0,0,0,0,11,1,0,0,0,0,1,287,0,1,0,0
7,1664,1,1,0,2,78.0,1,1976,0,3,0,0,832,1,0,1,0,8,1,194,0,0,0,0,28,0,1,0,0
5,864,1,1,0,2,60.0,1,1955,0,3,0,0,0,0,0,0,0,5,1,167,0,0,0,0,0,0,1,0,0
5,1052,1,1,0,1,70.0,1,1968,0,3,0,0,0,1,0,0,0,5,1,1016,0,0,0,0,0,0,1,0,0
5,1128,1,1,0,2,80.0,1,1963,0,4,0,0,0,0,0,0,0,6,1,776,0,0,0,0,20,0,1,0,0
6,1072,0,1,1,2,35.0,1,2005,0,3,0,0,0,0,0,1,0,5,1,547,0,0,0,0,44,0,1,0,0
10,5642,1,1,0,2,313.0,1,2008,0,3,0,0,950,0,0,1,0,12,1,5644,0,0,0,0,292,0,1,0,0
5,1246,1,3,0,1,75.0,1,1959,0,3,0,0,0,0,0,0,0,6,1,340,0,0,0,0,0,0,1,0,0
7,1983,1,1,0,2,0.0,1,1999,0,3,0,0,978,0,0,1,0,9,1,694,0,0,0,0,0,0,1,1,0
6,1494,1,1,0,1,0.0,1,1942,0,3,0,0,741,0,0,0,0,7,1,547,0,0,0,0,0,0,1,0,0
8,2526,1,1,0,3,92.0,1,1994,0,3,0,0,1323,0,0,1,0,8,1,740,0,0,0,0,78,0,1,0,0
7,1616,1,1,0,3,73.0,1,2005,0,3,0,0,0,0,0,1,0,7,1,0,0,0,0,0,59,0,1,0,0
7,1708,0,1,1,2,32.0,1,2004,0,3,0,0,732,0,0,1,0,7,1,0,0,0,0,0,40,0,1,0,0
9,1652,1,1,0,2,108.0,1,2006,0,3,0,0,0,0,0,1,0,6,1,1572,0,0,0,0,102,0,1,0,0
7,1368,1,1,0,2,48.0,1,2005,0,3,0,0,0,0,0,1,0,6,1,0,0,0,0,0,35,0,1,0,0
5,990,1,1,0,2,60.0,1,1994,0,4,0,0,0,0,0,1,0,5,1,746,0,0,0,0,64,0,1,0,0
5,1122,0,5,1,2,100.0,1,1948,0,3,0,0,0,1,0,0,0,6,1,144,0,0,0,0,36,0,1,0,0
6,1294,1,1,0,2,0.0,1,1991,0,3,0,0,0,1,0,0,0,6,1,1200,0,0,0,0,51,0,1,0,0
7,1902,1,1,0,2,100.0,1,1959,0,4,0,0,0,0,0,1,0,7,1,1406,0,0,0,0,207,0,1,0,0
7,1274,1,1,0,2,68.0,1,2005,0,3,0,0,0,0,0,1,0,6,1,925,0,0,0,0,98,0,1,0,0
8,2810,1,1,0,2,0.0,1,1990,0,3,0,0,1357,0,0,1,0,9,1,482,0,0,0,0,0,0,1,0,0
9,2599,1,1,0,3,108.0,1,1999,0,3,0,0,1177,0,0,1,0,10,1,0,0,0,0,0,30,0,1,0,0
4,948,1,1,0,1,60.0,1,1954,0,3,0,0,0,0,0,0,0,5,1,732,0,0,0,0,36,0,1,0,0
6,2112,1,2,0,2,85.0,1,1969,0,3,0,0,1020,0,0,0,0,9,1,500,0,0,0,0,0,0,1,0,0
8,1630,1,1,0,3,61.0,1,2008,0,3,0,0,0,0,0,1,0,8,1,0,0,0,0,0,42,0,1,0,0
7,1352,0,1,0,2,47.0,1,2006,0,3,0,0,0,0,0,1,1,5,1,0,0,0,0,0,241,0,1,0,0
8,1787,1,1,0,3,0.0,1,2001,0,3,0,0,0,0,0,1,0,7,1,0,0,0,0,0,150,0,1,0,0
4,948,1,1,0,1,75.0,1,1954,0,3,0,0,0,0,0,1,0,5,1,492,0,0,0,0,0,0,1,0,0
6,1478,1,3,0,2,70.0,1,1957,0,3,0,0,0,0,0,0,0,6,1,189,0,0,0,0,0,0,1,0,0
3,720,1,0,0,1,0.0,1,1949,0,3,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,1,0,0
7,1923,1,1,0,2,107.0,1,1992,0,3,0,0,862,0,0,1,0,8,1,674,0,0,0,0,39,0,1,0,0
4,708,1,1,0,0,50.0,1,1940,0,3,0,0,0,0,0,0,0,5,1,280,0,0,0,0,0,0,1,0,0
8,1795,1,1,0,3,75.0,1,2006,0,3,0,0,0,0,0,1,0,7,1,0,0,0,0,0,49,0,1,0,0
4,796,0,1,1,0,40.0,1,1922,0,3,0,0,0,0,0,0,0,5,1,0,0,0,1,1,0,0,1,0,0
3,774,0,1,0,0,70.0,1,1931,0,3,0,0,0,0,0,0,0,6,1,544,0,0,1,0,0,0,1,0,0
5,816,1,1,0,1,60.0,1,1982,0,4,0,0,0,0,0,0,0,5,1,641,0,0,0,0,0,0,1,0,0
6,2792,0,1,1,2,60.0,0,1920,0,4,0,0,1208,0,0,0,0,8,1,493,0,0,1,0,547,0,1,0,0
7,1632,1,1,0,2,63.0,1,1998,0,3,0,0,677,0,0,1,0,8,1,0,0,0,0,0,28,0,1,1,0
8,1588,1,1,0,3,85.0,1,2006,0,3,0,0,0,0,0,1,0,7,1,0,0,0,0,0,45,0,1,0,0
5,954,1,1,0,2,55.0,1,1976,0,3,0,0,0,0,0,0,0,6,1,483,0,0,0,0,0,0,1,0,0
4,816,1,1,0,1,67.0,1,1938,0,3,0,0,0,0,0,0,0,3,1,690,0,0,0,0,0,0,1,0,0
5,1360,0,1,1,1,60.0,1,1938,0,3,0,0,557,0,0,0,0,6,1,0,0,0,0,0,65,0,1,0,0
5,1365,0,1,1,2,24.0,1,1970,0,3,0,0,600,0,0,0,0,7,1,765,0,0,0,0,36,0,1,0,0
6,1334,1,1,0,2,80.0,1,1977,0,3,0,0,0,0,0,0,0,6,1,686,0,0,0,0,16,0,1,0,0
5,1656,1,1,0,2,87.0,1,1973,0,3,0,0,0,0,0,0,0,8,1,0,0,0,0,0,211,0,1,0,0
4,693,0,1,1,0,153.0,1,1941,0,3,0,0,0,0,0,0,0,4,1,0,0,0,0,1,20,1,0,0,0
7,1861,1,1,0,2,95.0,1,2002,0,3,0,0,941,0,0,1,0,8,1,700,0,0,0,0,91,0,1,0,0
5,864,1,1,0,1,120.0,1,1972,0,4,0,0,0,0,0,0,0,5,1,360,0,0,0,0,0,0,1,0,0
4,872,1,1,0,4,70.0,1,1971,0,3,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0
6,1114,1,1,0,2,66.0,1,2003,0,3,0,0,0,0,0,1,0,6,1,814,0,0,0,0,78,0,1,0,0
8,2169,1,1,0,2,0.0,1,2002,0,3,0,0,885,0,0,1,0,7,1,0,0,0,0,0,87,0,1,0,0
6,1913,1,1,0,2,57.0,1,1928,0,3,0,0,741,0,0,0,0,9,1,0,0,0,1,0,0,0,1,0,0
7,1456,1,1,0,2,85.0,1,2006,0,3,0,0,728,0,0,1,0,8,1,0,0,0,0,0,0,0,1,0,0
4,960,0,1,1,1,50.0,1,1920,0,3,0,0,0,0,0,1,0,5,1,250,0,0,0,0,0,1,0,0,0
7,2156,1,3,0,2,0.0,1,1968,0,3,0,1,0,0,0,0,0,9,1,297,0,0,0,0,80,0,1,0,0
8,1776,1,1,0,3,93.0,1,2006,0,3,0,0,0,0,0,1,0,7,1,80,0,0,0,0,0,0,1,0,0
7,1494,1,1,0,2,0.0,1,1998,0,3,0,0,0,0,0,1,0,5,1,1443,0,0,0,0,25,0,1,0,0
8,2358,0,1,1,0,50.0,1,1872,0,4,0,0,1215,0,0,0,0,8,1,259,0,0,1,1,54,0,1,0,0
5,2634,1,1,0,4,91.0,1,1969,1,3,0,0,1296,0,0,0,0,12,1,500,0,0,0,0,0,0,1,0,0
6,1716,1,1,0,2,70.0,1,1962,0,3,0,0,858,0,0,0,0,8,1,319,0,0,0,0,84,0,1,0,0
6,1176,0,1,1,2,50.0,1,1937,0,3,0,0,390,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0
8,3238,1,1,0,3,56.0,1,1995,0,3,0,0,1185,0,0,1,0,9,1,816,0,0,0,0,86,0,1,0,0
7,1865,1,1,0,3,0.0,1,2000,0,3,0,0,873,0,0,1,0,7,1,735,0,0,0,0,184,0,1,0,0
7,1920,1,1,0,2,102.0,1,1968,0,3,0,0,698,0,0,0,0,8,1,0,0,0,0,0,98,0,1,0,0
5,892,1,1,0,1,0.0,1,1966,0,3,0,0,0,1,0,0,0,5,1,340,0,0,0,0,0,0,1,0,0
5,1078,1,1,0,2,0.0,1,1971,0,3,0,0,0,0,0,0,0,6,1,734,0,0,0,0,0,0,1,0,0
6,1573,0,1,0,2,0.0,1,2000,0,3,0,0,804,0,0,1,1,5,1,378,0,0,0,0,32,0,1,0,0
9,1980,1,1,0,3,129.0,1,2004,0,3,0,0,0,0,0,1,0,8,1,1447,0,1,0,0,45,0,1,0,0
5,2601,1,1,0,2,51.0,1,1921,0,3,0,0,1611,0,0,0,0,8,1,0,0,0,1,0,0,0,1,0,0
7,1530,1,1,0,2,124.0,1,2005,0,3,0,0,0,0,0,1,0,7,1,1274,0,0,0,0,36,0,1,0,0
4,1738,1,1,0,1,0.0,1,1920,0,4,0,0,457,0,0,0,0,7,1,0,0,0,1,0,0,0,1,0,0
6,1412,1,1,0,2,73.0,1,2006,0,3,0,0,796,0,0,1,0,6,1,0,0,0,0,0,36,0,1,1,0
7,1200,0,1,0,2,30.0,1,2005,0,3,0,0,600,0,0,1,1,4,1,0,0,0,0,0,166,0,1,0,0
7,1674,0,1,0,2,0.0,1,2000,0,3,0,0,860,0,0,1,1,7,1,533,0,0,0,0,96,0,1,0,0
7,1790,1,1,0,2,68.0,1,1999,0,3,0,0,908,0,0,1,0,7,1,633,0,0,0,0,88,0,1,0,0
5,1475,0,3,1,1,41.0,1,1977,0,3,0,0,550,0,0,1,0,6,1,548,0,0,0,0,26,0,1,0,0
6,848,0,1,1,2,0.0,1,2003,0,3,0,0,0,0,0,1,0,4,1,685,0,0,0,0,0,0,1,0,0
8,1668,1,6,0,2,48.0,1,2003,0,3,0,0,0,0,0,1,0,8,1,370,0,0,0,0,262,0,1,0,0
4,1374,1,3,0,1,90.0,1,1920,1,3,0,0,534,0,0,1,0,6,1,315,0,0,0,0,0,0,1,0,0
6,1661,1,1,0,1,80.0,1,1955,0,3,0,0,0,0,0,0,0,8,1,831,0,0,0,0,28,0,1,0,0
7,2097,1,1,0,2,75.0,1,1998,0,3,0,0,989,0,0,1,0,8,1,975,0,0,0,0,170,0,1,0,0
10,2633,1,1,0,3,0.0,1,2001,0,3,0,0,0,0,0,1,0,8,1,1282,0,0,0,0,140,0,1,0,0
7,1958,0,1,0,3,85.0,1,2005,0,3,0,0,932,0,0,1,1,9,1,0,0,0,0,0,210,0,1,0,0
8,1571,1,1,0,3,89.0,1,2007,0,3,0,0,0,0,0,1,0,7,1,0,0,0,0,0,36,0,1,0,0
6,790,1,1,0,1,52.0,1,1930,0,3,0,0,0,0,0,0,0,4,1,384,0,0,1,1,141,0,1,0,0
5,1604,1,4,0,2,60.0,1,1941,0,3,0,0,620,0,0,0,0,6,1,408,0,0,0,0,68,0,1,0,0
6,987,0,1,1,1,21.0,1,1973,0,3,0,0,504,0,0,0,0,5,1,309,0,0,0,0,0,0,1,0,0
5,1394,1,1,0,2,73.0,1,2006,0,3,0,0,640,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0
3,864,1,1,0,1,45.0,1,1914,0,2,0,0,0,0,0,0,0,5,1,203,0,0,1,1,0,0,0,0,0
6,2117,1,1,0,2,0.0,1,1970,0,3,0,0,0,0,0,0,0,7,1,865,0,0,0,0,42,0,1,0,0
7,1762,0,1,1,2,60.0,1,1920,0,3,0,0,764,0,0,0,0,8,1,0,0,0,1,0,0,0,1,0,0
5,1416,1,1,0,2,0.0,1,1918,0,4,0,0,0,0,0,0,0,7,1,0,0,0,1,0,0,0,1,0,0
6,1258,1,1,0,1,60.0,1,1939,0,3,0,0,560,0,0,0,0,6,1,204,0,0,1,0,0,0,1,0,0
4,1154,0,1,1,1,40.0,1,1922,0,4,0,0,358,0,0,0,0,7,1,735,0,0,1,0,96,0,1,0,0
7,2784,1,2,0,2,80.0,0,1978,0,3,0,0,1392,0,0,0,0,12,1,790,0,0,0,0,112,0,1,0,0
6,2526,0,2,1,1,60.0,1,1916,1,4,0,0,862,1,0,0,0,10,1,168,0,0,1,1,15,0,1,0,0
9,1746,1,1,0,3,42.0,1,2006,0,3,0,0,0,0,0,1,0,7,1,1320,0,0,0,0,39,0,1,1,0
6,1218,0,1,1,2,60.0,1,1941,0,4,0,0,349,0,0,0,0,6,1,375,0,0,1,0,0,0,1,0,0
7,1525,1,1,0,2,70.0,1,2000,0,3,0,0,0,0,0,1,0,6,1,1400,0,0,0,0,36,0,1,0,0
5,1584,1,1,0,3,65.0,1,1967,0,3,0,0,0,0,0,0,0,8,1,0,0,0,0,0,152,0,1,0,0
5,900,1,1,0,1,68.0,1,1967,0,3,0,0,0,0,0,0,0,6,1,769,0,0,0,0,144,0,1,0,0
6,1912,0,1,1,2,60.0,1,1905,0,3,0,0,691,0,0,0,0,7,1,0,0,0,1,1,25,0,1,0,0
7,1500,1,1,0,3,53.0,1,2006,0,3,0,0,0,0,0,1,0,6,1,1070,0,0,0,0,20,0,1,0,0
8,2482,1,1,0,3,88.0,1,2005,0,3,0,0,1349,0,0,1,0,9,1,0,0,0,0,0,39,0,1,0,0
5,1687,1,3,0,2,0.0,1,1948,0,3,1,0,0,0,0,0,0,7,1,353,0,0,0,0,0,0,1,0,0
5,1513,0,1,1,1,51.0,1,1920,0,3,0,0,574,0,0,0,0,8,1,0,0,0,1,0,0,0,1,0,0
5,1904,1,4,0,1,60.0,1,1950,0,3,0,0,768,0,0,0,0,7,1,180,0,0,0,0,0,1,0,0,0
6,1608,1,1,0,1,51.0,1,1925,0,3,0,0,448,0,0,0,0,7,1,264,0,0,1,0,16,0,1,0,0
6,1158,0,1,1,1,50.0,1,1929,0,3,0,0,208,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0,0
6,1593,1,1,0,2,62.0,1,2004,0,3,0,0,729,0,0,1,0,8,1,759,0,0,0,0,75,0,1,1,0
7,1294,1,1,0,2,64.0,1,2006,0,3,0,0,0,0,0,1,0,6,1,0,0,0,0,0,55,0,1,0,0
8,1464,1,1,0,3,49.0,1,2007,0,3,0,0,0,0,0,1,0,6,1,929,0,0,0,0,160,0,1,0,0
3,1214,1,1,0,3,60.0,1,1915,1,3,0,0,520,0,0,1,0,6,1,0,0,0,0,0,0,0,1,0,0
8,1646,0,1,1,2,44.0,1,2004,0,3,0,0,0,0,0,1,0,5,1,1373,0,0,0,0,53,0,1,0,0
5,768,1,1,0,2,70.0,1,1972,0,3,0,0,0,0,0,0,0,5,1,656,0,0,0,0,0,0,1,0,0
5,833,1,1,0,0,0.0,1,1985,0,3,0,0,0,0,0,0,0,5,1,625,0,0,0,0,0,0,1,0,0
4,1363,0,1,1,2,60.0,1,1910,0,3,0,0,622,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0
7,2093,1,1,0,2,46.0,1,1986,0,4,0,0,857,0,0,0,0,7,1,0,0,0,0,0,63,0,1,0,0
7,1840,1,1,0,2,79.0,1,2001,0,3,0,0,896,0,0,1,0,6,1,666,0,0,0,0,45,0,1,0,0
6,1668,1,1,0,1,80.0,1,1950,0,4,0,0,556,0,0,0,0,6,1,120,0,0,0,0,0,0,1,0,0
4,1040,1,0,0,2,60.0,1,1949,0,3,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0
8,1844,1,1,0,2,88.0,1,2005,0,3,0,0,0,0,0,1,0,7,1,976,0,0,0,0,44,0,1,0,0
6,1848,1,1,0,2,64.0,1,1923,0,3,0,0,795,0,0,0,0,8,1,0,0,0,1,0,0,0,1,0,0
7,1569,1,1,0,3,51.0,1,2007,0,3,0,0,0,0,0,1,0,7,1,988,0,0,0,0,20,0,1,0,0
4,2290,0,1,1,2,60.0,1,1885,0,3,0,0,1044,0,0,1,0,11,1,0,0,0,0,0,0,0,1,0,0
8,2450,1,1,0,3,0.0,1,1998,0,3,0,0,1140,0,0,1,0,7,1,781,0,0,0,0,126,0,1,0,0
5,1144,1,3,0,1,71.0,1,1963,0,3,0,0,0,0,0,0,0,6,1,25,0,0,0,0,88,0,1,0,0
6,1844,1,1,0,2,0.0,1,1969,0,4,0,0,0,0,0,0,0,7,1,1110,0,0,0,0,73,0,1,0,0
6,1416,1,1,0,2,90.0,1,1968,0,3,0,0,708,0,0,0,0,7,1,404,0,0,0,0,169,0,1,0,0
6,1069,1,1,0,2,53.0,1,1977,0,3,0,0,0,0,0,0,0,4,1,360,0,0,0,0,55,0,1,0,0
6,848,0,1,1,2,37.0,1,2003,0,3,0,0,0,0,0,1,0,3,1,686,0,0,0,0,0,0,1,0,0
6,2201,1,1,0,2,0.0,1,1966,0,4,0,0,626,0,0,0,0,8,1,0,0,0,0,0,236,0,1,0,0
5,1344,1,3,0,1,0.0,1,1958,0,3,0,0,0,1,0,0,0,6,1,457,0,0,0,0,28,0,1,0,0
6,1252,1,1,0,2,80.0,1,1959,0,3,0,0,0,0,0,0,0,7,1,0,0,0,0,0,39,0,1,0,0
7,2127,1,1,0,2,81.0,1,1994,0,3,0,0,904,0,0,1,0,5,1,1000,0,0,0,0,132,0,1,0,0
5,1558,1,1,0,1,60.0,1,1945,1,3,0,0,510,0,0,0,0,6,1,580,0,0,0,0,0,1,0,0,0
5,804,0,1,1,1,60.0,1,1940,0,4,0,0,0,0,0,0,0,4,1,510,0,0,0,0,0,0,1,0,0
6,1440,1,1,0,2,0.0,1,1981,0,4,0,0,0,0,0,0,0,7,1,678,0,0,0,0,0,0,1,0,0
5,1838,1,1,0,2,60.0,1,2005,0,3,0,0,1104,0,0,1,0,7,1,0,0,0,0,0,40,0,1,1,0
6,958,1,1,0,2,0.0,1,1976,0,3,0,0,0,0,0,0,0,5,1,958,0,0,0,0,60,0,1,0,0
4,968,1,1,0,1,60.0,1,1927,0,3,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0,0
6,1792,1,1,0,2,93.0,1,2000,0,3,0,0,830,0,0,1,0,8,1,0,0,0,0,0,0,0,1,1,0
5,1126,1,1,0,2,80.0,1,1977,0,3,0,0,0,0,0,0,0,5,1,936,0,0,0,0,41,0,1,0,0
6,1537,1,1,0,2,80.0,1,1962,0,4,0,0,0,0,0,0,0,7,1,0,0,0,0,0,36,0,1,0,0
4,864,1,1,0,2,60.0,1,1971,0,3,0,0,0,1,0,1,0,5,1,616,0,0,0,0,0,0,1,0,0
8,1932,1,1,0,3,96.0,1,2008,0,3,0,0,0,0,0,1,0,7,1,1336,0,0,0,0,66,0,1,0,0
6,1236,0,1,1,2,90.0,1,1957,1,3,0,0,0,0,0,0,0,6,1,600,0,0,0,0,158,1,0,0,0
7,1725,1,3,0,2,80.0,1,1979,0,3,0,0,685,0,0,0,0,6,1,315,0,0,0,0,88,0,1,0,0
6,2555,1,1,0,2,79.0,1,1922,0,3,0,0,748,0,0,0,0,11,1,0,0,0,1,0,0,0,1,0,0
6,848,0,1,1,2,0.0,1,2004,0,3,0,0,0,0,0,1,0,3,1,697,0,0,0,0,0,0,1,0,0
10,2007,0,1,0,3,85.0,1,2008,0,3,0,0,981,0,0,1,1,10,1,765,0,0,0,0,52,0,1,0,0
6,952,1,1,0,1,0.0,1,1916,0,3,0,0,0,0,0,0,0,4,1,0,0,0,1,1,98,0,0,0,0
7,1422,1,1,0,2,63.0,1,2004,0,3,0,0,0,0,0,1,0,7,1,0,0,0,0,0,60,0,1,0,0
6,913,1,3,0,1,70.0,1,1966,0,3,0,0,0,0,0,0,0,6,1,187,0,0,0,0,0,0,1,0,0
5,1188,1,1,0,1,0.0,1,1962,0,3,0,0,0,0,0,0,0,6,1,593,0,0,0,0,39,0,1,0,0
8,2090,1,1,0,2,80.0,1,1995,0,3,0,0,870,0,0,1,0,8,1,1079,0,0,0,0,65,0,1,0,0
4,1346,1,1,0,1,70.0,1,1910,0,3,0,0,550,1,0,0,0,6,1,0,0,0,0,1,24,0,1,0,0
5,630,0,1,1,0,21.0,1,1970,0,3,0,0,0,0,0,0,0,3,1,553,0,0,0,0,0,0,1,0,0
5,1792,1,1,0,0,60.0,1,1974,0,3,0,0,896,0,0,0,0,8,1,0,0,0,0,0,45,0,1,0,0
8,1578,1,1,0,3,78.0,1,2008,0,3,0,0,0,0,0,1,0,7,1,0,0,0,0,0,36,0,1,0,0
5,1072,0,1,1,2,35.0,1,2005,0,3,0,0,0,0,0,1,0,5,1,547,0,0,0,0,28,0,1,0,0
5,1140,1,1,0,0,90.0,1,2006,0,3,0,0,0,0,0,1,0,6,1,0,0,0,0,0,56,0,1,0,0
7,1221,0,1,0,2,62.0,1,2004,0,3,0,0,0,0,0,1,1,6,1,410,0,0,0,0,113,0,1,0,0
6,1647,1,1,0,2,62.0,1,1999,0,3,0,0,694,0,0,1,0,7,1,0,0,0,0,0,40,0,1,1,0
6,2073,1,3,0,2,85.0,1,1978,0,3,0,0,0,0,0,0,0,7,1,790,0,0,0,0,0,0,1,0,0
7,2340,1,1,0,1,66.0,0,1941,0,4,0,0,1152,0,0,0,0,9,1,275,0,0,0,0,60,0,1,0,0
5,1078,1,3,0,1,68.0,1,1950,0,3,0,0,0,0,0,0,0,5,1,49,0,0,0,0,0,1,0,0,0
5,1256,1,2,0,1,75.0,1,1965,0,3,0,0,0,0,0,0,0,6,1,830,0,0,0,0,68,0,1,0,0
